id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
8576430,2010-09-29 15:50:00,1428,5116,10.82,Online Transaction,16798,ONLINE,,,4121,Bad Expiration
8576435,2010-09-29 15:52:00,38,2526,120.0,Swipe Transaction,27092,Naples,FL,34110.0,4829,Insufficient Balance
8576502,2010-09-29 16:07:00,613,1191,10.97,Swipe Transaction,22204,Lombard,IL,60148.0,5541,Technical Glitch
8576512,2010-09-29 16:09:00,1100,5964,144.09,Swipe Transaction,32457,Levittown,NY,11756.0,5411,Insufficient Balance
8576534,2010-09-29 16:14:00,1034,962,19.34,Swipe Transaction,24504,Monroe,NC,28110.0,4214,Bad PIN
8576663,2010-09-29 16:43:00,1964,2508,42.86,Swipe Transaction,50867,Creedmoor,NC,27522.0,5541,Insufficient Balance
8576672,2010-09-29 16:45:00,1964,2508,42.86,Swipe Transaction,50867,Creedmoor,NC,27522.0,5541,Insufficient Balance
8576802,2010-09-29 17:30:00,45,5009,2.22,Swipe Transaction,56678,Clifton,NJ,7012.0,4121,Bad PIN
8576875,2010-09-29 17:57:00,1314,1081,43.67,Swipe Transaction,98648,New Braunfels,TX,78130.0,5814,Bad PIN
8576899,2010-09-29 18:09:00,1451,250,72.0,Swipe Transaction,50867,Revere,MA,2151.0,5541,Insufficient Balance
8576937,2010-09-29 18:25:00,62,2425,39.47,Swipe Transaction,72033,Shingletown,CA,96088.0,5812,Insufficient Balance
8577012,2010-09-29 18:48:00,840,37,263.05,Swipe Transaction,50783,San Francisco,CA,94134.0,5411,Insufficient Balance
8577227,2010-09-29 20:22:00,98,4237,41.03,Online Transaction,96246,ONLINE,,,4784,Insufficient Balance
8577415,2010-09-29 21:44:00,1969,3080,78.63,Swipe Transaction,72261,Bradenton,FL,34212.0,5655,Insufficient Balance
8577469,2010-09-29 22:10:00,921,3457,105.49,Swipe Transaction,67645,Dallas,TX,75315.0,5912,Insufficient Balance
8577533,2010-09-29 22:39:00,983,1023,80.0,Swipe Transaction,27092,Skaneateles Falls,NY,13153.0,4829,Insufficient Balance
8577613,2010-09-29 23:58:00,1384,3723,58.27,Swipe Transaction,48316,Belleville,IL,62226.0,5812,Insufficient Balance
8577634,2010-09-30 00:30:00,1684,2140,25.74,Online Transaction,39021,ONLINE,,,4784,Insufficient Balance
8577647,2010-09-30 00:54:00,1127,4641,27.07,Online Transaction,39021,ONLINE,,,4784,Technical Glitch
8577733,2010-09-30 03:06:00,732,5948,89.3,Online Transaction,86369,ONLINE,,,4899,Bad CVV
8577748,2010-09-30 03:30:00,1295,3318,65.04,Online Transaction,73186,ONLINE,,,4814,Bad CVV
8577842,2010-09-30 05:27:00,921,4675,360.62,Swipe Transaction,73661,Thackerville,OK,73459.0,7995,Bad PIN
8577935,2010-09-30 06:15:00,763,4993,22.79,Swipe Transaction,85250,Wynnewood,PA,19096.0,5411,Insufficient Balance
8577991,2010-09-30 06:27:00,81,2962,2.97,Swipe Transaction,22204,Seguin,TX,78155.0,5541,Technical Glitch
8578037,2010-09-30 06:39:00,704,2168,81.64,Swipe Transaction,22204,Mount Kisco,NY,10549.0,5541,Technical Glitch
8578073,2010-09-30 06:47:00,366,2934,3.25,Swipe Transaction,32783,Oshkosh,WI,54901.0,5411,Bad PIN
8578165,2010-09-30 07:07:00,1642,3506,45.62,Swipe Transaction,44572,Sea Girt,NJ,8750.0,7922,Insufficient Balance
8578169,2010-09-30 07:08:00,480,2929,20.9,Swipe Transaction,24504,Walnut Creek,CA,94598.0,4214,Technical Glitch
8578197,2010-09-30 07:13:00,1382,1110,63.49,Swipe Transaction,59935,Dallas,TX,75254.0,5499,Insufficient Balance
8578219,2010-09-30 07:16:00,1382,1110,63.49,Swipe Transaction,59935,Dallas,TX,75254.0,5499,Insufficient Balance
8578273,2010-09-30 07:28:00,147,2634,76.0,Swipe Transaction,43293,Montgomery,AL,36117.0,5499,Insufficient Balance
8578292,2010-09-30 07:31:00,909,4663,26.31,Swipe Transaction,59935,Olympia,WA,98516.0,5499,Bad PIN
8578374,2010-09-30 07:44:00,1558,3750,56.9,Online Transaction,39021,ONLINE,,,4784,Insufficient Balance
8578490,2010-09-30 08:07:00,1407,4695,103.34,Swipe Transaction,78644,Las Vegas,NV,89148.0,3775,Insufficient Balance
8578700,2010-09-30 08:47:00,696,4207,52.47,Online Transaction,16798,ONLINE,,,4121,Bad Card Number
8578857,2010-09-30 09:14:00,1170,4353,3.75,Swipe Transaction,83229,Mount Pleasant,NC,28124.0,5411,Technical Glitch
8578861,2010-09-30 09:15:00,165,5146,140.0,Swipe Transaction,27092,Oakland,CA,94619.0,4829,Insufficient Balance
8578890,2010-09-30 09:22:00,1528,3752,80.0,Swipe Transaction,27092,Shreveport,LA,71108.0,4829,Insufficient Balance
8578941,2010-09-30 09:33:00,1755,4228,30.75,Online Transaction,39021,ONLINE,,,4784,Bad Expiration
8579309,2010-09-30 10:54:00,1052,3651,230.21,Swipe Transaction,41523,Tulsa,OK,74133.0,3387,Bad PIN
8579345,2010-09-30 11:00:00,154,159,100.0,Swipe Transaction,27092,Newton Grove,NC,28366.0,4829,Insufficient Balance
8579574,2010-09-30 11:48:00,1551,2988,60.0,Swipe Transaction,27092,New Berlin,IL,62670.0,4829,Insufficient Balance
8579597,2010-09-30 11:52:00,1702,5749,-51.0,Swipe Transaction,61195,Mira Loma,CA,91752.0,5541,Technical Glitch
8579655,2010-09-30 12:04:00,394,4341,58.27,Swipe Transaction,59935,Stamford,CT,6907.0,5499,Bad PIN
8579791,2010-09-30 12:32:00,1163,4236,173.88,Online Transaction,73186,ONLINE,,,4814,Insufficient Balance
8579996,2010-09-30 13:11:00,1242,5102,89.12,Online Transaction,59350,ONLINE,,,7922,Insufficient Balance
8580091,2010-09-30 13:31:00,721,3361,51.0,Swipe Transaction,36934,Miami,FL,33175.0,7538,Insufficient Balance
8580295,2010-09-30 14:24:00,178,4261,80.2,Online Transaction,73186,ONLINE,,,4814,Bad Card Number
8580366,2010-09-30 14:37:00,782,2216,-97.0,Swipe Transaction,22204,Defiance,OH,43512.0,5541,Insufficient Balance
8580369,2010-09-30 14:37:00,1888,1017,513.99,Online Transaction,70129,ONLINE,,,7801,Bad Card Number
8580616,2010-09-30 15:30:00,1302,5464,71.08,Swipe Transaction,79927,Lenoir,NC,28645.0,5912,Insufficient Balance
8580649,2010-09-30 15:38:00,866,3337,264.47,Online Transaction,13348,ONLINE,,,4722,Bad Card Number
8580750,2010-09-30 16:00:00,987,5090,31.24,Online Transaction,39021,ONLINE,,,4784,Bad CVV
8580753,2010-09-30 16:01:00,78,5910,61.87,Swipe Transaction,32175,Los Angeles,CA,90044.0,7538,Bad PIN
8580777,2010-09-30 16:06:00,1908,5945,-54.0,Swipe Transaction,5248,Knoxville,TN,37933.0,5499,Insufficient Balance
8580907,2010-09-30 16:37:00,996,3208,43.46,Swipe Transaction,70238,Hollywood,FL,33024.0,5651,Insufficient Balance
8580939,2010-09-30 16:46:00,1452,3801,-77.0,Swipe Transaction,59935,Houston,TX,77056.0,5499,Bad PIN
8580946,2010-09-30 16:47:00,1901,2158,63.0,Swipe Transaction,49789,Rosebush,MI,48878.0,5541,Bad PIN
8581028,2010-09-30 17:07:00,178,4261,138.35,Online Transaction,75393,ONLINE,,,7996,Bad Expiration
8581029,2010-09-30 17:07:00,1018,5970,69.14,Swipe Transaction,78454,Saint Louis,MO,63124.0,5812,Insufficient Balance
8581193,2010-09-30 18:15:00,1818,4711,100.0,Swipe Transaction,27092,Virginia Beach,VA,23452.0,4829,Technical Glitch
8581394,2010-09-30 19:40:00,1888,1016,-50.0,Swipe Transaction,22204,Salisbury,MD,21801.0,5541,Insufficient Balance
8581404,2010-09-30 19:44:00,723,1206,66.51,Swipe Transaction,59935,Houston,TX,77015.0,5499,Insufficient Balance
8581407,2010-09-30 19:47:00,723,1206,66.51,Swipe Transaction,59935,Houston,TX,77015.0,5499,Insufficient Balance
8581425,2010-09-30 19:56:00,1098,5179,67.56,Swipe Transaction,59935,Granville,IA,51022.0,5499,Insufficient Balance
8581429,2010-09-30 19:57:00,1098,5179,67.56,Swipe Transaction,59935,Granville,IA,51022.0,5499,Insufficient Balance
8581578,2010-09-30 21:03:00,1693,2266,129.13,Swipe Transaction,7777,Jacksonville,FL,32257.0,3684,Insufficient Balance
8581582,2010-09-30 21:04:00,1473,3839,61.69,Swipe Transaction,57,Nixa,MO,65714.0,5812,Insufficient Balance
8581583,2010-09-30 21:05:00,1595,2472,105.49,Swipe Transaction,50783,Bronx,NY,10466.0,5411,Insufficient Balance
8581742,2010-09-30 22:19:00,630,4520,120.0,Swipe Transaction,27092,Jacksonville,FL,32221.0,4829,Insufficient Balance
8581801,2010-09-30 22:46:00,1727,3766,15.87,Online Transaction,16798,ONLINE,,,4121,Bad Card Number
8581810,2010-09-30 22:50:00,1503,5350,96.61,Swipe Transaction,86616,Montgomery,AL,36117.0,4814,Insufficient Balance
8581872,2010-09-30 23:52:00,1077,214,125.63,Swipe Transaction,39991,Lincoln Park,MI,48146.0,3771,Technical Glitch
8581902,2010-10-01 00:22:00,316,2038,94.67,Swipe Transaction,99370,Houston,TX,77047.0,5311,Insufficient Balance
8581903,2010-10-01 00:22:00,329,3069,100.0,Swipe Transaction,27092,Oxnard,CA,93030.0,4829,Technical Glitch
8582026,2010-10-01 04:22:00,421,5075,87.22,Swipe Transaction,5355,Cedar Rapids,IA,52405.0,5411,Insufficient Balance
8582238,2010-10-01 06:43:00,1659,260,5.31,Swipe Transaction,20519,Orfordville,WI,53576.0,5942,Bad PIN
8582282,2010-10-01 06:56:00,1466,5884,60.41,Swipe Transaction,79094,Seaford,DE,19973.0,5912,Insufficient Balance
8582296,2010-10-01 07:02:00,13,2109,108.77,Swipe Transaction,22204,Guston,KY,40142.0,5541,Insufficient Balance
8582460,2010-10-01 07:41:00,602,5979,81.36,Swipe Transaction,31707,Grantville,GA,30220.0,4111,Bad PIN
8582498,2010-10-01 07:51:00,441,5223,66.13,Swipe Transaction,60569,Fairburn,GA,30213.0,5300,Insufficient Balance
8582516,2010-10-01 07:55:00,98,4237,29.68,Swipe Transaction,83743,Danville,IL,61832.0,7538,Insufficient Balance
8582537,2010-10-01 07:59:00,1470,3896,205.76,Swipe Transaction,52923,Denham Springs,LA,70726.0,3504,Bad PIN
8582588,2010-10-01 08:08:00,1296,67,4.6,Swipe Transaction,94412,Longwood,FL,32750.0,5411,Technical Glitch
8582843,2010-10-01 09:16:00,1170,4353,3.39,Swipe Transaction,59935,Mount Ulla,NC,28125.0,5499,Insufficient Balance
8582847,2010-10-01 09:17:00,361,1261,75.28,Swipe Transaction,50783,Hawthorne,CA,90250.0,5411,Insufficient Balance
8582937,2010-10-01 09:42:00,205,2861,12.96,Swipe Transaction,83480,Great Falls,MT,59404.0,9402,Technical Glitch
8582973,2010-10-01 09:54:00,252,3788,57.01,Swipe Transaction,99370,Castalia,OH,44824.0,5311,Insufficient Balance
8583035,2010-10-01 10:14:00,456,4576,7.47,Swipe Transaction,59935,Cape Coral,FL,33910.0,5499,Bad PIN
8583082,2010-10-01 10:29:00,1442,2650,72.42,Swipe Transaction,69889,Gooding,ID,83330.0,5300,Insufficient Balance
8583108,2010-10-01 10:35:00,1696,2408,127.24,Swipe Transaction,31893,Rockledge,FL,32955.0,5311,Technical Glitch
8583122,2010-10-01 10:40:00,125,4931,38.33,Online Transaction,86203,ONLINE,,,5814,Bad Card Number
8583166,2010-10-01 10:50:00,1340,2954,120.0,Swipe Transaction,27092,Houston,TX,77064.0,4829,Insufficient Balance
8583200,2010-10-01 10:59:00,804,2553,24.65,Online Transaction,47399,ONLINE,,,5815,Bad CVV
8583252,2010-10-01 11:09:00,667,5408,13.64,Swipe Transaction,98648,Durham,NC,27713.0,5814,Bad PIN
8583271,2010-10-01 11:13:00,1063,2015,8.72,Swipe Transaction,50783,Roscoe,IL,61073.0,5411,Technical Glitch
8583399,2010-10-01 11:43:00,47,4952,61.18,Swipe Transaction,48919,Bronx,NY,10459.0,5311,Insufficient Balance
8583404,2010-10-01 11:44:00,1926,1160,77.34,Swipe Transaction,99370,Sanford,FL,32773.0,5311,Insufficient Balance
8583448,2010-10-01 11:55:00,1842,5426,80.0,Swipe Transaction,27092,Rio Rancho,NM,87124.0,4829,Insufficient Balance
8583499,2010-10-01 12:06:00,1549,4784,131.0,Swipe Transaction,86270,Houston,TX,77096.0,8021,Insufficient Balance
8583652,2010-10-01 12:41:00,989,2938,27.53,Swipe Transaction,23342,Abu Dhabi,United Arab Emirates,,5812,Insufficient Balance
8583984,2010-10-01 13:59:00,90,1233,100.0,Swipe Transaction,27092,Melbourne,FL,32935.0,4829,Insufficient Balance
8584088,2010-10-01 14:20:00,1140,41,106.24,Swipe Transaction,77344,Lawrence,KS,66049.0,5261,Insufficient Balance
8584195,2010-10-01 14:46:00,1540,3763,62.54,Online Transaction,39021,ONLINE,,,4784,Technical Glitch
8584260,2010-10-01 14:59:00,1006,2185,3.28,Swipe Transaction,50783,Hobart,IN,46342.0,5411,Technical Glitch
8584532,2010-10-01 16:00:00,1956,2451,69.68,Online Transaction,59350,ONLINE,,,7922,Insufficient Balance
8584549,2010-10-01 16:06:00,451,5810,60.0,Swipe Transaction,27092,Omaha,NE,68127.0,4829,Insufficient Balance
8584568,2010-10-01 16:11:00,452,4249,37.75,Online Transaction,41122,ONLINE,,,4784,Bad Card Number
8584624,2010-10-01 16:21:00,1817,2530,31.02,Swipe Transaction,90755,Pearland,TX,77584.0,4121,Bad PIN
8584639,2010-10-01 16:25:00,1963,3317,19.85,Online Transaction,16798,ONLINE,,,4121,Bad Card Number
8584788,2010-10-01 17:09:00,16,2080,8.58,Swipe Transaction,49789,Maywood,IL,60153.0,5541,Bad PIN
8584825,2010-10-01 17:22:00,1378,4227,13.89,Swipe Transaction,17025,South Weymouth,MA,2190.0,5411,Bad PIN
8584993,2010-10-01 18:40:00,962,1217,22.83,Swipe Transaction,30055,Green Bay,WI,54311.0,7832,Insufficient Balance
8584995,2010-10-01 18:40:00,1811,3238,110.44,Swipe Transaction,58348,Los Altos,CA,94024.0,5211,Technical Glitch
8584999,2010-10-01 18:41:00,1048,5037,102.84,Swipe Transaction,69972,Katy,TX,77493.0,5814,Insufficient Balance
8585007,2010-10-01 18:43:00,104,4205,42.32,Swipe Transaction,75936,Grand Prairie,TX,75050.0,5814,Insufficient Balance
8585022,2010-10-01 18:49:00,171,3704,120.0,Swipe Transaction,27092,Anderson,SC,29621.0,4829,Insufficient Balance
8585082,2010-10-01 19:11:00,814,4536,33.39,Swipe Transaction,12014,Indianapolis,IN,46280.0,5814,Insufficient Balance
8585123,2010-10-01 19:25:00,122,2034,57.66,Swipe Transaction,32606,Covington,LA,70434.0,7832,Insufficient Balance
8585125,2010-10-01 19:25:00,1286,5798,34.3,Swipe Transaction,68079,Orchard Park,NY,14127.0,4121,Technical Glitch
8585183,2010-10-01 19:50:00,247,2137,99.5,Swipe Transaction,88930,Berlin,Germany,,5912,Insufficient Balance
8585201,2010-10-01 19:56:00,247,2137,90.66,Swipe Transaction,88930,Berlin,Germany,,5912,Insufficient Balance
8585294,2010-10-01 20:40:00,1194,4614,25.48,Online Transaction,39021,ONLINE,,,4784,Bad CVV
8585506,2010-10-01 22:17:00,1976,1171,23.19,Online Transaction,27310,ONLINE,,,7349,Insufficient Balance
8585535,2010-10-01 22:32:00,672,3396,36.14,Swipe Transaction,53849,Cosby,TN,37722.0,7995,Insufficient Balance
8585569,2010-10-01 22:44:00,1384,2535,43.0,Swipe Transaction,48316,Belleville,IL,62226.0,5812,Insufficient Balance
8585573,2010-10-01 22:45:00,1456,5935,20.3,Swipe Transaction,89318,Louisville,MS,39339.0,5813,Bad PIN
8585576,2010-10-01 22:46:00,1920,3861,26.03,Swipe Transaction,19756,Brainerd,MN,56401.0,7832,Technical Glitch
8585640,2010-10-01 23:19:00,1084,3064,51.97,Online Transaction,34256,ONLINE,,,7393,Bad Expiration
8585740,2010-10-02 01:25:00,1988,2161,107.57,Swipe Transaction,11468,Miami,FL,33162.0,5970,Insufficient Balance
8585925,2010-10-02 06:05:00,629,2560,160.0,Swipe Transaction,27092,Ellicott City,MD,21043.0,4829,Insufficient Balance
8585973,2010-10-02 06:19:00,1957,5483,88.59,Swipe Transaction,81833,Woodland Hills,CA,91367.0,5912,Insufficient Balance
8585998,2010-10-02 06:30:00,329,4788,99.82,Swipe Transaction,75781,Moorpark,CA,93021.0,5411,Technical Glitch
8586086,2010-10-02 06:52:00,1616,4734,-84.0,Swipe Transaction,22204,Roanoke,TX,76262.0,5541,Insufficient Balance
8586127,2010-10-02 07:03:00,997,5825,35.57,Online Transaction,18563,ONLINE,,,4121,Technical Glitch
8586208,2010-10-02 07:22:00,954,2644,80.0,Swipe Transaction,27092,Riverside,CA,92508.0,4829,Insufficient Balance
8586211,2010-10-02 07:23:00,843,2246,41.45,Swipe Transaction,60569,Rockton,IL,61072.0,5300,Technical Glitch
8586225,2010-10-02 07:25:00,1718,5144,7.18,Swipe Transaction,78454,Santa Ana,CA,92703.0,5812,Bad Zipcode
8586329,2010-10-02 07:51:00,563,5074,37.63,Online Transaction,39021,ONLINE,,,4784,Bad CVV
8586432,2010-10-02 08:18:00,997,5046,59.88,Swipe Transaction,42233,Chula Vista,CA,91913.0,5912,Technical Glitch
8586557,2010-10-02 08:53:00,1861,3374,113.46,Swipe Transaction,14787,Allen,TX,75002.0,5651,Insufficient Balance
8586579,2010-10-02 08:59:00,798,2833,117.27,Swipe Transaction,61195,Murrieta,CA,92563.0,5541,Insufficient Balance
8586583,2010-10-02 09:00:00,798,2833,117.27,Swipe Transaction,61195,Murrieta,CA,92563.0,5541,Insufficient Balance
8586641,2010-10-02 09:17:00,1296,67,16.58,Online Transaction,18563,ONLINE,,,4121,Bad Expiration
8586724,2010-10-02 09:36:00,1755,1248,31.88,Online Transaction,39021,ONLINE,,,4784,Bad CVV
8586784,2010-10-02 09:54:00,142,5140,136.19,Swipe Transaction,13523,Preston,CT,6365.0,5310,Insufficient Balance
8586813,2010-10-02 10:01:00,705,5359,77.55,Online Transaction,15143,ONLINE,,,4784,Bad Card Number
8586918,2010-10-02 10:26:00,1281,4775,40.42,Swipe Transaction,18215,Yucaipa,CA,92399.0,5719,Insufficient Balance
8586939,2010-10-02 10:31:00,1291,2473,52.51,Swipe Transaction,16330,Sullivan,MO,63080.0,7538,Insufficient Balance
8586960,2010-10-02 10:37:00,570,5897,13.89,Swipe Transaction,88646,Gainesville,GA,30504.0,5812,Technical Glitch
8586993,2010-10-02 10:45:00,256,147,33.14,Online Transaction,18563,ONLINE,,,4121,Insufficient Balance
8587167,2010-10-02 11:27:00,884,145,41.46,Swipe Transaction,18215,Lake City,MI,49651.0,5719,Insufficient Balance
8587285,2010-10-02 11:54:00,53,3267,-85.0,Swipe Transaction,43293,Vacaville,CA,95687.0,5499,Insufficient Balance
8587391,2010-10-02 12:18:00,1484,2527,-51.0,Swipe Transaction,61195,Tucson,AZ,85750.0,5541,Insufficient Balance
8587460,2010-10-02 12:35:00,1564,4240,28.06,Online Transaction,47399,ONLINE,,,5815,Bad CVV
8587560,2010-10-02 12:58:00,421,5075,1.49,Swipe Transaction,14528,Cedar Rapids,IA,52405.0,5499,Bad PIN
8587730,2010-10-02 13:34:00,1453,234,105.21,Swipe Transaction,60569,Muscle Shoals,AL,35661.0,5300,Insufficient Balance
8587847,2010-10-02 14:00:00,1772,5918,106.01,Swipe Transaction,32175,El Monte,CA,91732.0,7538,Insufficient Balance
8587890,2010-10-02 14:08:00,1664,5147,4.29,Swipe Transaction,26909,Ann Arbor,MI,48103.0,5211,Bad PIN
8588105,2010-10-02 14:49:00,408,2515,158.28,Swipe Transaction,48919,Luck,WI,54853.0,5311,Technical Glitch
8588187,2010-10-02 15:04:00,1241,3501,89.48,Swipe Transaction,9296,New Bremen,OH,45869.0,5912,Insufficient Balance
8588208,2010-10-02 15:09:00,1226,4159,81.21,Swipe Transaction,28395,Waimea,HI,96796.0,5541,Insufficient Balance
8588213,2010-10-02 15:10:00,1135,3081,21.88,Swipe Transaction,99631,Torrance,CA,90503.0,4121,Bad PIN
8588423,2010-10-02 16:05:00,1696,2408,6.93,Online Transaction,50404,ONLINE,,,4784,Bad Card Number
8588452,2010-10-02 16:10:00,1274,1075,15.62,Online Transaction,9932,ONLINE,,,5311,Bad Expiration
8588468,2010-10-02 16:13:00,1651,4181,-99.0,Swipe Transaction,43293,Cordova,TN,38016.0,5499,Insufficient Balance
8588652,2010-10-02 16:55:00,497,3452,37.87,Swipe Transaction,20561,Arlington,SD,57212.0,5912,Insufficient Balance
8588825,2010-10-02 17:52:00,1671,5785,140.59,Online Transaction,87530,ONLINE,,,4900,Insufficient Balance
8588924,2010-10-02 18:34:00,1169,3389,26.37,Swipe Transaction,89707,Round Rock,TX,78665.0,4121,Insufficient Balance
8588997,2010-10-02 18:56:00,1587,3034,201.13,Swipe Transaction,22204,Sharon,MA,2067.0,5541,Insufficient Balance
8589049,2010-10-02 19:13:00,1684,3278,28.89,Online Transaction,39021,ONLINE,,,4784,Bad Expiration
8589103,2010-10-02 19:29:00,840,2416,193.55,Swipe Transaction,61195,San Francisco,CA,94131.0,5541,Insufficient Balance
8589132,2010-10-02 19:40:00,1098,2253,71.0,Swipe Transaction,50867,Hawarden,IA,51023.0,5541,Insufficient Balance
8589145,2010-10-02 19:46:00,1307,5912,226.63,Swipe Transaction,51300,Dunedin,FL,34698.0,3359,Insufficient Balance
8589174,2010-10-02 19:59:00,1104,4768,66.88,Swipe Transaction,18215,Pompano Beach,FL,33064.0,5719,Insufficient Balance
8589194,2010-10-02 20:05:00,464,3233,120.0,Swipe Transaction,27092,Orlando,FL,32807.0,4829,Insufficient Balance
8589202,2010-10-02 20:07:00,1710,1182,31.34,Swipe Transaction,48618,Portage,WI,53901.0,5251,Insufficient Balance
8589236,2010-10-02 20:22:00,222,4636,41.44,Swipe Transaction,83805,Atlanta,GA,30307.0,5813,Bad PIN
8589264,2010-10-02 20:38:00,1895,1090,100.0,Swipe Transaction,27092,Browns Mills,NJ,8015.0,4829,Insufficient Balance
8589297,2010-10-02 20:49:00,1895,1090,100.0,Swipe Transaction,27092,Browns Mills,NJ,8015.0,4829,Insufficient Balance
8589467,2010-10-02 22:07:00,932,1121,20.56,Swipe Transaction,72812,Blanchard,LA,71009.0,5813,Insufficient Balance
8589477,2010-10-02 22:14:00,461,5482,59.62,Swipe Transaction,8365,Canton,MI,48188.0,5812,Insufficient Balance
8589508,2010-10-02 22:29:00,789,2269,46.48,Swipe Transaction,45220,Elmer,NJ,8318.0,5912,Insufficient Balance
8589616,2010-10-03 00:09:00,641,4718,85.74,Swipe Transaction,48919,Columbus,OH,43230.0,5311,"Bad PIN,Insufficient Balance"
8589625,2010-10-03 00:28:00,287,5783,22.33,Swipe Transaction,11468,League City,TX,77573.0,5970,Technical Glitch
8589634,2010-10-03 00:39:00,652,4293,1.92,Swipe Transaction,75936,Wethersfield,CT,6109.0,5814,Technical Glitch
8589809,2010-10-03 05:05:00,125,4931,58.95,Online Transaction,54773,ONLINE,,,5311,Bad Expiration
8589881,2010-10-03 06:04:00,1826,5779,3.05,Swipe Transaction,20519,Jacksonville,FL,32211.0,5942,Insufficient Balance
8589980,2010-10-03 06:26:00,1041,2500,58.97,Online Transaction,37387,ONLINE,,,4899,Bad Card Number
8589986,2010-10-03 06:28:00,112,3470,48.77,Online Transaction,39021,ONLINE,,,4784,Bad Card Number
8590008,2010-10-03 06:34:00,702,4096,29.81,Swipe Transaction,20561,Huntington Station,NY,11746.0,5912,Insufficient Balance
8590138,2010-10-03 07:05:00,954,2220,80.0,Swipe Transaction,27092,Riverside,CA,92508.0,4829,Insufficient Balance
8590189,2010-10-03 07:17:00,81,4525,-54.0,Swipe Transaction,43293,Seguin,TX,78155.0,5499,Insufficient Balance
8590223,2010-10-03 07:22:00,954,2220,80.0,Swipe Transaction,27092,Riverside,CA,92508.0,4829,Insufficient Balance
8590224,2010-10-03 07:22:00,1398,5222,37.94,Online Transaction,39021,ONLINE,,,4784,Bad Expiration
8590272,2010-10-03 07:29:00,849,3823,2.33,Swipe Transaction,59397,Philadelphia,PA,19116.0,5812,Technical Glitch
8590530,2010-10-03 08:25:00,1541,228,38.74,Swipe Transaction,26810,Clinton,TN,37716.0,5541,Insufficient Balance
8590560,2010-10-03 08:29:00,1541,228,38.74,Swipe Transaction,26810,Clinton,TN,37716.0,5541,Insufficient Balance
8590570,2010-10-03 08:32:00,1511,3357,55.49,Swipe Transaction,60569,Brandon,WI,53919.0,5300,Bad PIN
8590584,2010-10-03 08:35:00,1904,1004,67.3,Swipe Transaction,16790,Zurich,Switzerland,,3389,Insufficient Balance
8590648,2010-10-03 08:48:00,1644,3444,48.2,Swipe Transaction,36934,Westminster,SC,29693.0,7538,Insufficient Balance
8590664,2010-10-03 08:51:00,132,230,52.99,Swipe Transaction,70903,Miami,FL,33193.0,4111,Insufficient Balance
8590694,2010-10-03 08:55:00,801,5772,1.86,Swipe Transaction,75781,Indianapolis,IN,46234.0,5411,Bad PIN
8590974,2010-10-03 10:00:00,1217,5030,90.01,Swipe Transaction,86722,Ogden,UT,84408.0,4111,Insufficient Balance
8591010,2010-10-03 10:06:00,772,3678,75.99,Swipe Transaction,43293,Gresham,OR,97080.0,5499,Insufficient Balance
8591027,2010-10-03 10:10:00,772,3678,75.99,Swipe Transaction,43293,Gresham,OR,97080.0,5499,Insufficient Balance
8591122,2010-10-03 10:29:00,746,3043,-67.0,Swipe Transaction,59935,Brooklyn,NY,11212.0,5499,Insufficient Balance
8591176,2010-10-03 10:38:00,1750,3714,87.14,Swipe Transaction,75781,La Grange,IL,60525.0,5411,Insufficient Balance
8591281,2010-10-03 11:01:00,1811,3238,16.48,Swipe Transaction,83480,Los Altos,CA,94024.0,9402,Technical Glitch
8591324,2010-10-03 11:09:00,1549,3780,140.0,Swipe Transaction,27092,Houston,TX,77268.0,4829,Insufficient Balance
8591405,2010-10-03 11:24:00,1817,2530,13.87,Swipe Transaction,75936,Pearland,TX,77584.0,5814,Insufficient Balance
8591432,2010-10-03 11:29:00,1799,3076,55.0,Swipe Transaction,43293,Woodinville,WA,98077.0,5499,Technical Glitch
8591435,2010-10-03 11:30:00,442,141,17.28,Swipe Transaction,11529,Barnhart,MO,63012.0,5411,Insufficient Balance
8591496,2010-10-03 11:42:00,909,2583,15.74,Swipe Transaction,50783,Centralia,WA,98531.0,5411,Bad PIN
8591609,2010-10-03 12:04:00,1918,3898,230.28,Online Transaction,87530,ONLINE,,,4900,Bad Expiration
8591657,2010-10-03 12:15:00,509,3446,160.0,Swipe Transaction,27092,Scarbro,WV,25917.0,4829,Technical Glitch
8591724,2010-10-03 12:26:00,1127,4605,24.77,Online Transaction,39021,ONLINE,,,4784,Bad Card Number
8591762,2010-10-03 12:35:00,942,4973,65.0,Swipe Transaction,28395,Prairieville,LA,70769.0,5541,Insufficient Balance
8591877,2010-10-03 12:54:00,1613,5519,87.04,Swipe Transaction,82981,Belgrade,ME,4917.0,5912,Insufficient Balance
8591900,2010-10-03 12:58:00,742,3071,54.0,Swipe Transaction,61195,Manassas,VA,20109.0,5541,Insufficient Balance
8591947,2010-10-03 13:06:00,274,4564,10.47,Swipe Transaction,19313,Washington,DC,20011.0,4900,Technical Glitch
8591978,2010-10-03 13:09:00,1600,4251,79.17,Swipe Transaction,44365,Kirkland,WA,98033.0,5300,Insufficient Balance
8591993,2010-10-03 13:12:00,795,5162,77.88,Swipe Transaction,50783,Dallas,TX,75206.0,5411,Bad PIN
8592076,2010-10-03 13:29:00,798,2833,117.06,Swipe Transaction,36934,Murrieta,CA,92563.0,7538,Insufficient Balance
